,TUCASEID,start_minute,stop_minute,TUTIER1CODE,TUACTIVITY_N
837,20170101170836,1250,1280,2,12
838,20170101170836,1280,480,1,13
839,20170101170842,240,360,1,1
840,20170101170842,360,422,1,2
841,20170101170842,422,427,11,3
842,20170101170842,427,437,18,4
843,20170101170842,437,690,5,5
844,20170101170842,690,750,11,6
845,20170101170842,750,990,5,7
846,20170101170842,990,1000,18,8
847,20170101170842,1000,1060,2,9
848,20170101170842,1060,1080,2,10
849,20170101170842,1080,1110,2,11
850,20170101170842,1110,1125,2,12
851,20170101170842,1125,1290,12,13
852,20170101170842,1290,420,1,14
853,20170101170848,240,450,1,1
854,20170101170848,450,456,1,2
855,20170101170848,456,486,12,3
856,20170101170848,486,516,12,4
857,20170101170848,516,536,18,5
858,20170101170848,536,735,14,6
859,20170101170848,735,755,18,7
860,20170101170848,755,830,11,8
861,20170101170848,830,860,18,9
862,20170101170848,860,865,4,10
863,20170101170848,865,880,18,11
864,20170101170848,880,885,1,12
865,20170101170848,885,890,18,13
866,20170101170848,890,945,7,14
867,20170101170848,945,950,18,15
868,20170101170848,950,960,2,16
869,20170101170848,960,965,18,17
870,20170101170848,965,980,3,18
871,20170101170848,980,985,18,19
872,20170101170848,985,1080,12,20
873,20170101170848,1080,1090,18,21
874,20170101170848,1090,1092,3,22
875,20170101170848,1092,1102,18,23
876,20170101170848,1102,1200,12,24
877,20170101170848,1200,1210,18,25
878,20170101170848,1210,1225,3,26
879,20170101170848,1225,1235,18,27
880,20170101170848,1235,1240,1,28
881,20170101170848,1240,1285,3,29
882,20170101170848,1285,1315,12,30
883,20170101170848,1315,390,1,31
884,20170101170855,240,600,1,1
885,20170101170855,600,630,2,2
886,20170101170855,630,660,11,3
887,20170101170855,660,680,1,4
888,20170101170855,680,740,12,5
889,20170101170855,740,770,3,6
890,20170101170855,770,785,18,7
891,20170101170855,785,965,12,8
892,20170101170855,965,995,11,9
893,20170101170855,995,1115,7,10
894,20170101170855,1115,1130,18,11
895,20170101170855,1130,1150,1,12
896,20170101170855,1150,1165,3,13
897,20170101170855,1165,1225,12,14
898,20170101170855,1225,1285,12,15
899,20170101170855,1285,480,1,16
900,20170101170866,240,360,1,1
901,20170101170866,360,380,1,2
902,20170101170866,380,400,2,3
903,20170101170866,400,430,11,4
904,20170101170866,430,440,2,5
905,20170101170866,440,465,2,6
906,20170101170866,465,470,2,7
907,20170101170866,470,490,2,8
908,20170101170866,490,510,12,9
909,20170101170866,510,570,12,10
910,20170101170866,570,630,12,11
911,20170101170866,630,645,16,12
912,20170101170866,645,705,12,13
913,20170101170866,705,765,12,14
914,20170101170866,765,775,2,15
915,20170101170866,775,805,11,16
916,20170101170866,805,925,12,17
917,20170101170866,925,955,1,18
918,20170101170866,955,1015,12,19
919,20170101170866,1015,1105,12,20
920,20170101170866,1105,1115,2,21
921,20170101170866,1115,1145,11,22
922,20170101170866,1145,1175,2,23
923,20170101170866,1175,1260,12,24
924,20170101170866,1260,1290,1,25
925,20170101170866,1290,1320,12,26
926,20170101170866,1320,1340,1,27
927,20170101170866,1340,330,1,28
928,20170101170877,240,360,1,1
929,20170101170877,360,370,11,2
930,20170101170877,370,390,1,3
931,20170101170877,390,405,2,4
932,20170101170877,405,410,12,5
933,20170101170877,410,422,18,6
934,20170101170877,422,440,12,7
935,20170101170877,440,695,6,8
936,20170101170877,695,710,11,9
937,20170101170877,710,735,12,10
938,20170101170877,735,748,12,11
939,20170101170877,748,850,6,12
940,20170101170877,850,870,12,13
941,20170101170877,870,875,18,14
942,20170101170877,875,883,7,15
943,20170101170877,883,903,18,16
944,20170101170877,903,913,1,17
945,20170101170877,913,1070,13,18
946,20170101170877,1070,1080,1,19
947,20170101170877,1080,1110,18,20
948,20170101170877,1110,1120,11,21
949,20170101170877,1120,1130,1,22
950,20170101170877,1130,1140,12,23
951,20170101170877,1140,1147,18,24
952,20170101170877,1147,1149,4,25
953,20170101170877,1149,1164,18,26
954,20170101170877,1164,1185,12,27
955,20170101170877,1185,1230,14,28
956,20170101170877,1230,1245,12,29
957,20170101170877,1245,1255,18,30
958,20170101170877,1255,1258,4,31
959,20170101170877,1258,1270,18,32
960,20170101170877,1270,1271,4,33
961,20170101170877,1271,1291,18,34
962,20170101170877,1291,1335,13,35
963,20170101170877,1335,1350,18,36
964,20170101170877,1350,1360,11,37
965,20170101170877,1360,1390,18,38
966,20170101170877,1390,1391,4,39
967,20170101170877,1391,1408,18,40
968,20170101170877,1408,1410,4,41
969,20170101170877,1410,1415,18,42
970,20170101170877,1415,1416,4,43
971,20170101170877,1416,1423,18,44
972,20170101170877,1423,1433,12,45
973,20170101170877,1433,0,1,46
974,20170101170877,0,30,12,47
975,20170101170877,30,75,12,48
976,20170101170877,75,465,1,49
977,20170101170887,240,390,1,1
978,20170101170887,390,450,1,2
979,20170101170887,450,480,2,3
980,20170101170887,480,540,18,4
981,20170101170887,540,550,18,5
982,20170101170887,550,780,5,6
983,20170101170887,780,795,11,7
984,20170101170887,795,815,12,8
985,20170101170887,815,1110,5,9
986,20170101170887,1110,1120,18,10
987,20170101170887,1120,1180,18,11
988,20170101170887,1180,1200,2,12
989,20170101170887,1200,1230,11,13
990,20170101170887,1230,1240,2,14
991,20170101170887,1240,1260,12,15
992,20170101170887,1260,1290,1,16
993,20170101170887,1290,1410,12,17
994,20170101170887,1410,390,1,18
995,20170101170902,240,480,1,1
996,20170101170902,480,540,2,2
997,20170101170902,540,560,11,3
998,20170101170902,560,590,2,4
999,20170101170902,590,610,11,5
1000,20170101170902,610,615,2,6
1001,20170101170902,615,795,2,7
1002,20170101170902,795,810,11,8
1003,20170101170902,810,840,2,9
1004,20170101170902,840,850,2,10
1005,20170101170902,850,900,12,11
1006,20170101170902,900,930,2,12
1007,20170101170902,930,960,2,13
1008,20170101170902,960,1020,12,14
1009,20170101170902,1020,1035,12,15
1010,20170101170902,1035,1065,12,16
1011,20170101170902,1065,1067,2,17
1012,20170101170902,1067,1082,11,18
1013,20170101170902,1082,1200,4,19
1014,20170101170902,1200,1210,11,20
1015,20170101170902,1210,1270,12,21
1016,20170101170902,1270,1300,1,22
1017,20170101170902,1300,1360,12,23
1018,20170101170902,1360,480,1,24
1019,20170101170920,240,270,1,1
1020,20170101170920,270,293,3,2
1021,20170101170920,293,323,11,3
1022,20170101170920,323,390,12,4
1023,20170101170920,390,420,3,5
1024,20170101170920,420,450,3,6
1025,20170101170920,450,480,3,7
1026,20170101170920,480,540,12,8
1027,20170101170920,540,585,3,9
1028,20170101170920,585,610,2,10
1029,20170101170920,610,612,2,11
1030,20170101170920,612,690,12,12
1031,20170101170920,690,700,2,13
1032,20170101170920,700,720,3,14
1033,20170101170920,720,725,3,15
1034,20170101170920,725,740,3,16
1035,20170101170920,740,795,3,17
1036,20170101170920,795,810,1,18
1037,20170101170920,810,830,3,19
1038,20170101170920,830,860,3,20
1039,20170101170920,860,900,12,21
1040,20170101170920,900,910,2,22
1041,20170101170920,910,990,12,23
1042,20170101170920,990,1010,3,24
1043,20170101170920,1010,1020,3,25
1044,20170101170920,1020,1030,2,26
1045,20170101170920,1030,1040,2,27
1046,20170101170920,1040,1080,3,28
1047,20170101170920,1080,1110,11,29
1048,20170101170920,1110,1125,3,30
1049,20170101170920,1125,1130,2,31
1050,20170101170920,1130,1170,50,32
1051,20170101170920,1170,1190,3,33
1052,20170101170920,1190,1200,2,34
1053,20170101170920,1200,1260,12,35
1054,20170101170920,1260,1265,3,36
1055,20170101170920,1265,1270,2,37
1056,20170101170920,1270,1410,12,38
1057,20170101170920,1410,375,1,39
1058,20170101170921,240,345,1,1
1059,20170101170921,345,370,1,2
1060,20170101170921,370,385,11,3
1061,20170101170921,385,392,12,4
1062,20170101170921,392,393,18,5
1063,20170101170921,393,396,7,6
1064,20170101170921,396,398,18,7
1065,20170101170921,398,690,5,8
1066,20170101170921,690,720,11,9
1067,20170101170921,720,930,5,10
1068,20170101170921,930,932,18,11
1069,20170101170921,932,1320,12,12
1070,20170101170921,1320,120,1,13
1071,20170101170921,120,210,12,14
1072,20170101170921,210,360,1,15
1073,20170101170924,240,600,1,1
1074,20170101170924,600,960,12,2
1075,20170101170924,960,990,11,3
1076,20170101170924,990,1080,12,4
1077,20170101170924,1080,1100,1,5
1078,20170101170924,1100,0,12,6
1079,20170101170924,0,540,1,7
1080,20170101170928,240,1050,1,1
1081,20170101170928,1050,1080,11,2
1082,20170101170928,1080,1200,12,3
1083,20170101170928,1200,1205,2,4
1084,20170101170928,1205,1325,11,5
1085,20170101170928,1325,1326,1,6
1086,20170101170928,1326,6,1,7
1087,20170101170928,6,480,1,8
1088,20170101170933,240,690,1,1
1089,20170101170933,690,735,1,2
1090,20170101170933,735,740,2,3
1091,20170101170933,740,742,2,4
1092,20170101170933,742,820,12,5
1093,20170101170933,820,840,18,6
1094,20170101170933,840,1020,5,7
1095,20170101170933,1020,1022,12,8
1096,20170101170933,1022,1200,5,9
1097,20170101170933,1200,1205,12,10
1098,20170101170933,1205,1350,5,11
1099,20170101170933,1350,1365,18,12
1100,20170101170933,1365,1375,11,13
1101,20170101170933,1375,1376,1,14
1102,20170101170933,1376,1380,12,15
1103,20170101170933,1380,1382,3,16
1104,20170101170933,1382,1396,12,17
1105,20170101170933,1396,16,12,18
1106,20170101170933,16,19,1,19
1107,20170101170933,19,600,1,20
1108,20170101170951,240,690,1,1
1109,20170101170951,690,705,18,2
1110,20170101170951,705,810,4,3
1111,20170101170951,810,840,18,4
1112,20170101170951,840,930,5,5
1113,20170101170951,930,945,12,6
1114,20170101170951,945,1080,5,7
1115,20170101170951,1080,1110,11,8
1116,20170101170951,1110,1350,5,9
1117,20170101170951,1350,1385,18,10
1118,20170101170951,1385,90,12,11
1119,20170101170951,90,630,1,12
1120,20170101170952,240,330,12,1
1121,20170101170952,330,690,1,2
1122,20170101170952,690,695,18,3
1123,20170101170952,695,725,5,4
1124,20170101170952,725,735,18,5
1125,20170101170952,735,737,50,6
1126,20170101170952,737,762,18,7
1127,20170101170952,762,765,7,8
1128,20170101170952,765,768,12,9
1129,20170101170952,768,798,12,10
1130,20170101170952,798,828,11,11
1131,20170101170952,828,832,11,12
1132,20170101170952,832,835,12,13
1133,20170101170952,835,855,12,14
1134,20170101170952,855,885,18,15
1135,20170101170952,885,180,12,16
1136,20170101170952,180,780,1,17
1137,20170101170970,240,390,1,1
1138,20170101170970,390,400,2,2
1139,20170101170970,400,430,12,3
1140,20170101170970,430,435,18,4
1141,20170101170970,435,436,3,5
1142,20170101170970,436,441,18,6
1143,20170101170970,441,531,12,7
1144,20170101170970,531,546,18,8
1145,20170101170970,546,561,7,9
1146,20170101170970,561,576,18,10
1147,20170101170970,576,696,12,11
1148,20170101170970,696,741,11,12
1149,20170101170970,741,840,12,13
1150,20170101170970,840,845,18,14
1151,20170101170970,845,846,3,15
1152,20170101170970,846,851,18,16
1153,20170101170970,851,911,3,17
1154,20170101170970,911,956,18,18
1155,20170101170970,956,1016,3,19
1156,20170101170970,1016,1017,18,20
1157,20170101170970,1017,1022,3,21
1158,20170101170970,1022,1023,18,22
1159,20170101170970,1023,1083,3,23
1160,20170101170970,1083,1084,18,24
1161,20170101170970,1084,1094,3,25
1162,20170101170970,1094,1095,18,26
1163,20170101170970,1095,1140,18,27
1164,20170101170970,1140,1185,11,28
1165,20170101170970,1185,1200,12,29
1166,20170101170970,1200,1210,3,30
1167,20170101170970,1210,1220,3,31
1168,20170101170970,1220,1310,12,32
1169,20170101170970,1310,390,1,33
1170,20170101170977,240,510,1,1
1171,20170101170977,510,540,1,2
1172,20170101170977,540,560,18,3
1173,20170101170977,560,800,14,4
1174,20170101170977,800,820,18,5
1175,20170101170977,820,900,12,6
1176,20170101170977,900,915,2,7
1177,20170101170977,915,1050,12,8
1178,20170101170977,1050,1095,2,9
1179,20170101170977,1095,1125,11,10
1180,20170101170977,1125,1145,2,11
1181,20170101170977,1145,1160,3,12
1182,20170101170977,1160,1230,12,13
1183,20170101170977,1230,1270,1,14
1184,20170101170977,1270,1300,12,15
1185,20170101170977,1300,390,1,16
1186,20170101170980,240,420,1,1
1187,20170101170980,420,450,1,2
1188,20170101170980,450,452,3,3
1189,20170101170980,452,462,3,4
1190,20170101170980,462,477,3,5
1191,20170101170980,477,482,3,6
1192,20170101170980,482,512,3,7
1193,20170101170980,512,527,11,8
1194,20170101170980,527,537,3,9
1195,20170101170980,537,630,2,10
1196,20170101170980,630,645,18,11
1197,20170101170980,645,690,7,12
1198,20170101170980,690,705,18,13
1199,20170101170980,705,735,2,14
1200,20170101170980,735,740,3,15
1201,20170101170980,740,780,11,16
1202,20170101170980,780,785,3,17
1203,20170101170980,785,815,12,18
1204,20170101170980,815,875,2,19
1205,20170101170980,875,885,2,20
1206,20170101170980,885,915,12,21
1207,20170101170980,915,940,2,22
1208,20170101170980,940,1000,2,23
1209,20170101170980,1000,1030,2,24
1210,20170101170980,1030,1035,3,25
1211,20170101170980,1035,1075,11,26
1212,20170101170980,1075,1115,2,27
1213,20170101170980,1115,1155,3,28
1214,20170101170980,1155,1160,3,29
1215,20170101170980,1160,1205,12,30
1216,20170101170980,1205,1325,12,31
1217,20170101170980,1325,420,1,32
1218,20170101170982,240,480,1,1
1219,20170101170982,480,540,12,2
1220,20170101170982,540,600,2,3
1221,20170101170982,600,620,18,4
1222,20170101170982,620,630,9,5
1223,20170101170982,630,640,18,6
1224,20170101170982,640,645,9,7
1225,20170101170982,645,650,18,8
1226,20170101170982,650,670,7,9
1227,20170101170982,670,675,18,10
1228,20170101170982,675,690,2,11
1229,20170101170982,690,870,2,12
1230,20170101170982,870,930,2,13
1231,20170101170982,930,1050,12,14
1232,20170101170982,1050,1065,18,15
1233,20170101170982,1065,1080,4,16
1234,20170101170982,1080,1090,18,17
1235,20170101170982,1090,1140,11,18
1236,20170101170982,1140,1145,18,19
1237,20170101170982,1145,1275,12,20
1238,20170101170982,1275,1285,18,21
1239,20170101170982,1285,1380,12,22
1240,20170101170982,1380,1395,18,23
1241,20170101170982,1395,0,12,24
1242,20170101170982,0,480,1,25
1243,20170101170984,240,450,1,1
1244,20170101170984,450,480,1,2
1245,20170101170984,480,483,2,3
1246,20170101170984,483,528,12,4
1247,20170101170984,528,538,1,5
1248,20170101170984,538,568,18,6
1249,20170101170984,568,583,11,7
1250,20170101170984,583,703,12,8
1251,20170101170984,703,713,18,9
1252,20170101170984,713,723,7,10
1253,20170101170984,723,743,18,11
1254,20170101170984,743,990,2,12
1255,20170101170984,990,1020,2,13
1256,20170101170984,1020,1035,11,14
1257,20170101170984,1035,1060,2,15
1258,20170101170984,1060,1065,2,16
1259,20170101170984,1065,1290,12,17
1260,20170101170984,1290,1305,2,18
1261,20170101170984,1305,1320,1,19
1262,20170101170984,1320,370,1,20
1263,20170101170989,240,360,11,1
1264,20170101170989,360,420,1,2
1265,20170101170989,420,440,2,3
1266,20170101170989,440,470,2,4
1267,20170101170989,470,475,18,5
1268,20170101170989,475,595,7,6
1269,20170101170989,595,596,18,7
1270,20170101170989,596,611,7,8
1271,20170101170989,611,616,18,9
1272,20170101170989,616,646,2,10
1273,20170101170989,646,656,2,11
1274,20170101170989,656,776,2,12
1275,20170101170989,776,836,1,13
1276,20170101170989,836,896,1,14
1277,20170101170989,896,936,18,15
1278,20170101170989,936,1086,11,16
1279,20170101170989,1086,1126,18,17
1280,20170101170989,1126,1131,1,18
1281,20170101170989,1131,1136,1,19
1282,20170101170989,1136,1316,12,20
1283,20170101170989,1316,1317,12,21
1284,20170101170989,1317,255,1,22
1285,20170101171004,240,480,1,1
1286,20170101171004,480,540,12,2
1287,20170101171004,540,565,1,3
1288,20170101171004,565,625,12,4
1289,20170101171004,625,640,2,5
1290,20170101171004,640,670,50,6
1291,20170101171004,670,840,12,7
1292,20170101171004,840,870,12,8
1293,20170101171004,870,960,12,9
1294,20170101171004,960,975,2,10
1295,20170101171004,975,1000,1,11
1296,20170101171004,1000,1080,12,12
1297,20170101171004,1080,1140,11,13
1298,20170101171004,1140,1160,50,14
1299,20170101171004,1160,1200,12,15
1300,20170101171004,1200,150,1,16
1301,20170101171004,150,160,1,17
1302,20170101171004,160,270,1,18
1303,20170101171021,240,380,1,1
1304,20170101171021,380,400,1,2
1305,20170101171021,400,415,11,3
1306,20170101171021,415,438,18,4
1307,20170101171021,438,736,6,5
1308,20170101171021,736,771,11,6
1309,20170101171021,771,830,6,7
1310,20170101171021,830,845,18,8
1311,20170101171021,845,860,11,9
1312,20170101171021,860,865,1,10
1313,20170101171021,865,885,12,11
1314,20170101171021,885,895,18,12
1315,20170101171021,895,1015,13,13
1316,20170101171021,1015,1025,18,14
1317,20170101171021,1025,1200,6,15
1318,20170101171021,1200,1220,11,16
1319,20170101171021,1220,1280,12,17
1320,20170101171021,1280,1290,1,18
1321,20170101171021,1290,1320,16,19
1322,20170101171021,1320,360,1,20
1323,20170101171037,240,360,1,1
1324,20170101171037,360,390,11,2
1325,20170101171037,390,450,1,3
1326,20170101171037,450,495,2,4
1327,20170101171037,495,720,2,5
1328,20170101171037,720,810,50,6
1329,20170101171037,810,825,18,7
1330,20170101171037,825,870,16,8
1331,20170101171037,870,900,11,9
1332,20170101171037,900,905,18,10
1333,20170101171037,905,925,7,11
1334,20170101171037,925,926,18,12
1335,20170101171037,926,956,7,13
1336,20170101171037,956,968,18,14
1337,20170101171037,968,998,7,15
1338,20170101171037,998,1013,18,16
1339,20170101171037,1013,1023,2,17
1340,20170101171037,1023,1033,2,18
1341,20170101171037,1033,1043,2,19
1342,20170101171037,1043,1073,2,20
1343,20170101171037,1073,1410,12,21
1344,20170101171037,1410,360,1,22
1345,20170101171049,240,360,1,1
1346,20170101171049,360,390,1,2
1347,20170101171049,390,395,18,3
1348,20170101171049,395,455,14,4
1349,20170101171049,455,460,18,5
1350,20170101171049,460,490,11,6
1351,20170101171049,490,520,16,7
1352,20170101171049,520,540,18,8
1353,20170101171049,540,720,5,9
1354,20170101171049,720,780,11,10
1355,20170101171049,780,960,5,11
1356,20170101171049,960,975,18,12
1357,20170101171049,975,990,1,13
1358,20170101171049,990,1005,18,14
1359,20170101171049,1005,1065,14,15
1360,20170101171049,1065,1080,18,16
1361,20170101171049,1080,1200,11,17
1362,20170101171049,1200,1260,12,18
1363,20170101171049,1260,1320,12,19
1364,20170101171049,1320,1335,1,20
1365,20170101171049,1335,420,1,21
1366,20170101171053,240,480,1,1
